url,ip_address,label,client_id
https://security.netflix-confirm-wallet-67791.click/verify/account?redirect=https%3A%2F%2Fexample.com,185.212.235.121,1,1
https://wallet-signin-update-33476.work/password/recover?redirect=https%3A%2F%2Fexample.com,185.123.242.89,1,1
http://bbc.com/help,1.1.1.1,0,1
http://185.43.161.25/webscr,185.17.123.111,1,1
http://accounts.security.bank-auth-support-54297.work/invoice,185.183.174.152,1,1
https://support.bbc.com/search,8.8.8.8,0,1
https://nytimes.com/about,208.67.222.222,0,1
http://login.verify.paypal-secure-login-78780.click/verify/account,185.66.248.134,1,1
http://wallet-confirm-wallet-80183.info/invoice?redirect=https%3A%2F%2Fexample.com,185.44.68.30,1,1
http://security.bank-account-verify-90867.work/invoice?continue=signin&auth=1,185.96.40.116,1,1
http://accounts.security.microsoft-confirm-wallet-98645.info/login?continue=signin&auth=1,185.157.139.123,1,1
http://security.microsoft-auth-support-74217.click/password/recover?continue=signin&auth=1,185.77.105.16,1,1
https://login.verify.netflix-secure-login-201.live/webscr,185.117.126.247,1,1
http://user@apple-auth-support-43646.click/invoice,185.107.52.232,1,1
https://accounts.security.netflix-confirm-wallet-13097.xyz/login?redirect=https%3A%2F%2Fexample.com,185.115.213.178,1,1
http://login.verify.microsoft-secure-login-24771.xyz/invoice,185.134.134.199,1,1
http://google-confirm-wallet-42111.info/webscr?redirect=https%3A%2F%2Fexample.com,185.52.177.114,1,1
https://security.wallet-signin-update-47213.click/login?redirect=https%3A%2F%2Fexample.com,185.104.252.242,1,1
http://user@accounts.security.amazon-account-verify-67677.top/verify/account?redirect=https%3A%2F%2Fexample.com,185.161.135.39,1,1
https://security.wallet-confirm-wallet-3252.info/password/recover?continue=signin&auth=1,185.218.6.17,1,1
http://accounts.security.apple-secure-login-47454.support/verify/account?continue=signin&auth=1,185.168.242.35,1,1
http://wallet-auth-support-47631.click/login,185.88.135.248,1,1
http://accounts.security.netflix-signin-update-86060.buzz/verify/account,185.112.14.80,1,1
http://user@login.verify.netflix-secure-login-27897.support/webscr?continue=signin&auth=1,185.65.106.78,1,1
http://login.verify.paypal-confirm-wallet-87499.info/login?continue=signin&auth=1,185.71.66.219,1,1
http://security.microsoft-confirm-wallet-20441.xyz/login?redirect=https%3A%2F%2Fexample.com,185.123.7.99,1,1
http://accounts.security.netflix-confirm-wallet-18595.support/login,185.81.192.93,1,1
https://login.verify.microsoft-confirm-wallet-35603.xyz/password/recover?redirect=https%3A%2F%2Fexample.com,185.134.172.81,1,1
http://login.verify.google-signin-update-74111.info/verify/account?continue=signin&auth=1,185.30.4.254,1,1
https://login.verify.amazon-confirm-wallet-12950.click/webscr?redirect=https%3A%2F%2Fexample.com,185.211.210.171,1,1
http://security.paypal-signin-update-87965.buzz/verify/account?redirect=https%3A%2F%2Fexample.com,185.110.112.211,1,1
http://security.amazon-secure-login-27733.info/webscr?continue=signin&auth=1,185.68.107.208,1,1
https://bank-auth-support-59767.info/verify/account,185.157.24.147,1,1
http://support.bbc.com/search,1.1.1.1,0,1
http://login.verify.microsoft-secure-login-18530.click/password/recover?continue=signin&auth=1,185.166.167.54,1,1
http://login.verify.netflix-auth-support-48993.work/webscr,185.214.17.1,1,1
http://accounts.security.wallet-secure-login-4290.buzz/password/recover,185.43.65.233,1,1
http://login.verify.apple-account-verify-18534.support/password/recover?redirect=https%3A%2F%2Fexample.com,185.169.106.14,1,1
http://accounts.security.bank-signin-update-85228.work/invoice?continue=signin&auth=1,185.130.131.125,1,1
https://user@accounts.security.bank-auth-support-66499.click/password/recover?redirect=https%3A%2F%2Fexample.com,185.127.12.131,1,1
https://user@bank-account-verify-32054.xyz/login?redirect=https%3A%2F%2Fexample.com,185.180.190.169,1,1
https://nytimes.com/products,8.8.8.8,0,1
http://accounts.security.wallet-account-verify-45900.click/webscr?continue=signin&auth=1,185.153.250.197,1,1
https://accounts.security.netflix-confirm-wallet-17201.work/password/recover?redirect=https%3A%2F%2Fexample.com,185.198.93.204,1,1
http://login.verify.microsoft-account-verify-63692.live/webscr?continue=signin&auth=1,185.103.207.81,1,1
https://docs.mozilla.org/help,1.1.1.1,0,1
http://security.bank-secure-login-80075.info/password/recover,185.193.87.28,1,1
https://login.verify.bank-secure-login-74557.click/password/recover?redirect=https%3A%2F%2Fexample.com,185.143.52.170,1,1
http://user@accounts.security.google-signin-update-14419.live/verify/account?continue=signin&auth=1,185.97.6.169,1,1
https://login.verify.netflix-confirm-wallet-45735.live/verify/account,185.49.138.146,1,1
https://www.apple.com/home,208.67.222.222,0,1
https://support.cloudflare.com/products,8.8.8.8,0,1
http://login.verify.paypal-signin-update-73054.support/login?redirect=https%3A%2F%2Fexample.com,185.131.103.130,1,1
http://user@amazon-auth-support-35564.live/login?continue=signin&auth=1,185.67.206.133,1,1
https://www.amazon.com/products,9.9.9.9,0,1
http://185.43.182.134/password/recover,185.16.83.144,1,1
http://accounts.security.google-confirm-wallet-85965.click/invoice?redirect=https%3A%2F%2Fexample.com,185.170.33.141,1,1
http://user@netflix-confirm-wallet-58812.click/login?continue=signin&auth=1,185.88.154.24,1,1
https://google-confirm-wallet-94354.xyz/login?redirect=https%3A%2F%2Fexample.com,185.114.116.27,1,1
http://security.apple-account-verify-49762.info/password/recover,185.137.79.190,1,1
http://accounts.security.google-confirm-wallet-26512.support/password/recover?redirect=https%3A%2F%2Fexample.com,185.117.229.122,1,1
http://security.wallet-account-verify-82444.work/login,185.215.245.150,1,1
https://user@bank-secure-login-75612.click/invoice?continue=signin&auth=1,185.122.1.239,1,1
http://google-account-verify-7061.live/verify/account?redirect=https%3A%2F%2Fexample.com,185.10.169.38,1,1
http://accounts.security.netflix-account-verify-76879.xyz/password/recover?redirect=https%3A%2F%2Fexample.com,185.118.223.235,1,1
http://185.43.53.79/login,185.113.161.96,1,1
http://security.microsoft-auth-support-62404.click/invoice,185.12.149.111,1,1
https://accounts.security.microsoft-auth-support-63544.xyz/verify/account?continue=signin&auth=1,185.168.159.65,1,1
http://bank-confirm-wallet-90277.info/invoice?redirect=https%3A%2F%2Fexample.com,185.22.29.32,1,1
https://microsoft-account-verify-74271.buzz/verify/account?continue=signin&auth=1,185.209.30.53,1,1
http://security.amazon-account-verify-7938.xyz/password/recover?continue=signin&auth=1,185.89.150.227,1,1
http://security.google-confirm-wallet-21359.click/password/recover?continue=signin&auth=1,185.91.107.49,1,1
http://user@security.bank-confirm-wallet-81139.live/password/recover,185.71.12.131,1,1
https://user@security.paypal-confirm-wallet-69528.xyz/verify/account?continue=signin&auth=1,185.203.206.45,1,1
http://login.verify.apple-secure-login-36110.support/login,185.116.34.224,1,1
http://user@microsoft-confirm-wallet-75267.info/login?redirect=https%3A%2F%2Fexample.com,185.166.156.129,1,1
http://login.verify.google-account-verify-58675.support/invoice?continue=signin&auth=1,185.125.71.98,1,1
https://www.mit.edu/search,1.1.1.1,0,1
https://login.verify.bank-secure-login-72531.click/webscr?continue=signin&auth=1,185.155.197.133,1,1
https://linkedin.com/home,1.1.1.1,0,1
https://amazon-confirm-wallet-89363.top/password/recover?continue=signin&auth=1,185.187.18.210,1,1
http://security.microsoft-auth-support-27681.xyz/login,185.159.150.47,1,1
http://security.bank-auth-support-67169.top/verify/account,185.147.155.59,1,1
http://security.netflix-account-verify-75651.buzz/verify/account?redirect=https%3A%2F%2Fexample.com,185.27.89.16,1,1
http://185.43.223.126/password/recover,185.127.94.13,1,1
https://login.verify.bank-account-verify-51514.live/login,185.84.187.218,1,1
https://amazon-confirm-wallet-1227.work/login?redirect=https%3A%2F%2Fexample.com,185.68.99.23,1,1
