url,ip_address,label,client_id
https://support.nytimes.com/help,76.76.2.0,0,4
https://docs.microsoft.com/docs,76.76.2.0,0,4
https://www.github.com/home,8.8.8.8,0,4
http://security.amazon-signin-update-69832.support/password/recover,185.48.254.253,1,4
https://bank-confirm-wallet-23126.buzz/webscr,185.16.176.135,1,4
http://docs.wikipedia.org/products,76.76.2.0,0,4
https://support.cloudflare.com/help,1.1.1.1,0,4
http://accounts.security.microsoft-signin-update-35563.info/verify/account?redirect=https%3A%2F%2Fexample.com,185.71.145.49,1,4
http://docs.nytimes.com/docs?q=research,1.1.1.1,0,4
https://nytimes.com/search,8.8.8.8,0,4
https://support.cloudflare.com/help,8.8.8.8,0,4
https://docs.bbc.com/home?q=research,1.1.1.1,0,4
https://nytimes.com/home,1.1.1.1,0,4
http://security.microsoft-signin-update-96412.xyz/invoice?redirect=https%3A%2F%2Fexample.com,185.189.210.219,1,4
https://support.stackoverflow.com/news,1.1.1.1,0,4
https://www.amazon.com/home,9.9.9.9,0,4
https://docs.nytimes.com/products?q=security,8.8.8.8,0,4
https://www.streamlit.io/home,1.1.1.1,0,4
https://docs.nytimes.com/products?q=python,76.76.2.0,0,4
https://stackoverflow.com/about,9.9.9.9,0,4
https://github.com/blog?q=python,9.9.9.9,0,4
https://linkedin.com/products,208.67.222.222,0,4
https://microsoft.com/search,208.67.222.222,0,4
https://docs.google.com/blog?q=research,9.9.9.9,0,4
https://docs.streamlit.io/blog,9.9.9.9,0,4
https://www.wikipedia.org/about,208.67.222.222,0,4
https://support.python.org/help?q=privacy,9.9.9.9,0,4
https://cloudflare.com/help,1.1.1.1,0,4
http://accounts.security.microsoft-secure-login-61245.click/invoice?redirect=https%3A%2F%2Fexample.com,185.132.165.74,1,4
https://www.mit.edu/products,76.76.2.0,0,4
https://nytimes.com/help?q=privacy,208.67.222.222,0,4
http://login.verify.bank-confirm-wallet-82398.info/password/recover,185.49.72.22,1,4
https://docs.nytimes.com/products,1.1.1.1,0,4
https://docs.stackoverflow.com/blog,208.67.222.222,0,4
https://apple.com/products,76.76.2.0,0,4
http://security.netflix-auth-support-81944.info/password/recover,185.147.45.54,1,4
https://www.linkedin.com/news,76.76.2.0,0,4
https://www.cloudflare.com/docs,208.67.222.222,0,4
https://amazon.com/home,8.8.8.8,0,4
https://www.stackoverflow.com/news,1.1.1.1,0,4
https://www.stackoverflow.com/news,8.8.8.8,0,4
https://linkedin.com/products,208.67.222.222,0,4
https://support.wikipedia.org/blog,8.8.8.8,0,4
https://google-confirm-wallet-24570.support/webscr?continue=signin&auth=1,185.79.106.23,1,4
https://docs.linkedin.com/blog?q=security,9.9.9.9,0,4
https://docs.python.org/help,8.8.8.8,0,4
https://docs.google.com/about,208.67.222.222,0,4
https://www.google.com/products,8.8.8.8,0,4
https://support.nytimes.com/docs,1.1.1.1,0,4
https://accounts.security.apple-account-verify-24797.xyz/login,185.71.72.106,1,4
https://support.streamlit.io/search,8.8.8.8,0,4
http://user@netflix-signin-update-79221.top/invoice,185.22.171.21,1,4
https://mit.edu/blog?q=privacy,76.76.2.0,0,4
https://support.mit.edu/about,1.1.1.1,0,4
https://cloudflare.com/news,8.8.8.8,0,4
https://support.linkedin.com/products,1.1.1.1,0,4
https://docs.stackoverflow.com/blog,9.9.9.9,0,4
https://www.linkedin.com/blog,1.1.1.1,0,4
https://docs.google.com/about,9.9.9.9,0,4
https://support.microsoft.com/news,1.1.1.1,0,4
https://support.mit.edu/about,8.8.8.8,0,4
https://bbc.com/help,76.76.2.0,0,4
https://support.linkedin.com/blog,76.76.2.0,0,4
https://support.mozilla.org/blog,1.1.1.1,0,4
http://185.43.82.226/verify/account,185.115.247.106,1,4
https://linkedin.com/blog,8.8.8.8,0,4
http://docs.bbc.com/search,9.9.9.9,0,4
https://www.python.org/news,1.1.1.1,0,4
http://wikipedia.org/home,208.67.222.222,0,4
https://netflix-account-verify-31693.work/login?redirect=https%3A%2F%2Fexample.com,185.89.234.17,1,4
http://user@apple-auth-support-21280.live/login?redirect=https%3A%2F%2Fexample.com,185.67.178.59,1,4
https://cloudflare.com/news,9.9.9.9,0,4
https://cloudflare.com/about,76.76.2.0,0,4
https://support.wikipedia.org/help,8.8.8.8,0,4
https://support.mozilla.org/news?q=security,1.1.1.1,0,4
http://accounts.security.google-signin-update-90717.live/webscr,185.37.148.171,1,4
https://docs.nytimes.com/news?q=privacy,208.67.222.222,0,4
http://security.google-signin-update-39091.buzz/invoice?redirect=https%3A%2F%2Fexample.com,185.38.48.210,1,4
https://python.org/home?q=privacy,1.1.1.1,0,4
http://login.verify.google-secure-login-53882.click/webscr,185.44.24.96,1,4
https://mozilla.org/about?q=security,8.8.8.8,0,4
http://www.github.com/home,208.67.222.222,0,4
https://www.google.com/home,208.67.222.222,0,4
https://nytimes.com/products,9.9.9.9,0,4
https://support.apple.com/products,8.8.8.8,0,4
https://support.mit.edu/search?q=research,8.8.8.8,0,4
http://login.verify.apple-auth-support-4203.live/password/recover,185.43.119.153,1,4
https://support.mit.edu/help,76.76.2.0,0,4
https://docs.apple.com/docs,76.76.2.0,0,4
https://docs.microsoft.com/search,1.1.1.1,0,4
https://www.amazon.com/help,8.8.8.8,0,4
https://support.python.org/blog,76.76.2.0,0,4
https://docs.streamlit.io/news?q=privacy,208.67.222.222,0,4
https://stackoverflow.com/docs?q=research,76.76.2.0,0,4
https://support.mozilla.org/products,1.1.1.1,0,4
https://support.linkedin.com/home,1.1.1.1,0,4
https://support.bbc.com/home?q=privacy,208.67.222.222,0,4
https://www.google.com/search?q=python,1.1.1.1,0,4
https://www.stackoverflow.com/blog,76.76.2.0,0,4
https://www.stackoverflow.com/search,76.76.2.0,0,4
https://bbc.com/home,76.76.2.0,0,4
http://wallet-signin-update-58187.support/login,185.143.166.86,1,4
https://www.cloudflare.com/search,208.67.222.222,0,4
http://apple-auth-support-77680.work/password/recover?redirect=https%3A%2F%2Fexample.com,185.132.151.193,1,4
https://www.stackoverflow.com/docs,8.8.8.8,0,4
https://wallet-account-verify-59171.buzz/login,185.40.136.118,1,4
https://wikipedia.org/docs,76.76.2.0,0,4
https://www.google.com/news,76.76.2.0,0,4
https://support.mit.edu/help,1.1.1.1,0,4
https://www.github.com/about,208.67.222.222,0,4
https://github.com/docs,1.1.1.1,0,4
http://www.github.com/news,208.67.222.222,0,4
https://login.verify.amazon-secure-login-67073.click/webscr,185.77.237.92,1,4
https://nytimes.com/home,1.1.1.1,0,4
https://bbc.com/help,76.76.2.0,0,4
https://docs.wikipedia.org/search,208.67.222.222,0,4
http://accounts.security.netflix-confirm-wallet-43542.top/login?redirect=https%3A%2F%2Fexample.com,185.20.59.25,1,4
http://185.43.129.24/verify/account,185.45.65.104,1,4
https://docs.bbc.com/home,9.9.9.9,0,4
https://docs.wikipedia.org/search?q=python,1.1.1.1,0,4
https://mozilla.org/docs,8.8.8.8,0,4
https://www.apple.com/blog,1.1.1.1,0,4
